text,counts,file
Thursday,12,070_2011.xml
Saturday,20,070_2012.xml
Sunday,21,070_2012.xml
Monday,2,070_2012.xml
Wednesday,1,070_2012.xml
Sundays,1,070_2012.xml
Friday,12,070_2012.xml
Thursday,12,070_2012.xml
Saturday,20,070_2013.xml
Sunday,21,070_2013.xml
Monday,2,070_2013.xml
Wednesday,1,070_2013.xml
Sundays,1,070_2013.xml
Friday,12,070_2013.xml
Thursday,12,070_2013.xml
Saturday,20,070_2014.xml
Sunday,21,070_2014.xml
Monday,2,070_2014.xml
Wednesday,1,070_2014.xml
Sundays,1,070_2014.xml
Friday,13,070_2014.xml
Thursday,13,070_2014.xml
Saturday,20,070_2015.xml
Sunday,21,070_2015.xml
Monday,2,070_2015.xml
Wednesday,1,070_2015.xml
Sundays,1,070_2015.xml
Friday,13,070_2015.xml
Thursday,13,070_2015.xml
Saturday,20,070_2016.xml
Sunday,21,070_2016.xml
Monday,2,070_2016.xml
Wednesday,1,070_2016.xml
Sundays,1,070_2016.xml
Friday,13,070_2016.xml
Thursday,13,070_2016.xml
Saturday,20,070_2017.xml
Sunday,21,070_2017.xml
Monday,2,070_2017.xml
Wednesday,1,070_2017.xml
Sundays,1,070_2017.xml
Friday,13,070_2017.xml
Thursday,13,070_2017.xml
Saturday,21,070_2018.xml
Sunday,21,070_2018.xml
Monday,2,070_2018.xml
Wednesday,1,070_2018.xml
Sundays,1,070_2018.xml
Friday,13,070_2018.xml
Thursday,13,070_2018.xml
Saturday,22,070_2019.xml
Sunday,22,070_2019.xml
Monday,2,070_2019.xml
Wednesday,1,070_2019.xml
Sundays,1,070_2019.xml
Friday,13,070_2019.xml
Thursday,13,070_2019.xml
Sundays,1,080_1994.xml
Sunday,1,080_1994.xml
Sundays,1,080_1995.xml
Sunday,1,080_1995.xml
Saturdays,1,080_1996.xml
Sundays,2,080_1996.xml
Sunday,1,080_1996.xml
Saturdays,1,080_1997.xml
Sundays,2,080_1997.xml
Sunday,1,080_1997.xml
Saturdays,1,080_1998.xml
Sundays,2,080_1998.xml
Sunday,1,080_1998.xml
Saturdays,1,080_1999.xml
Sundays,2,080_1999.xml
Sunday,1,080_1999.xml
Saturdays,1,080_2000.xml
Sundays,2,080_2000.xml
Sunday,1,080_2000.xml
Saturdays,1,080_2001.xml
Sundays,2,080_2001.xml
Sunday,1,080_2001.xml
Saturdays,1,080_2002.xml
Sundays,2,080_2002.xml
Sunday,1,080_2002.xml
Saturdays,1,080_2003.xml
Sundays,2,080_2003.xml
Sunday,1,080_2003.xml
Saturdays,1,080_2004.xml
Sundays,2,080_2004.xml
Sunday,1,080_2004.xml
Saturdays,1,080_2005.xml
Sundays,2,080_2005.xml
Sunday,1,080_2005.xml
Saturdays,1,080_2006.xml
Sundays,2,080_2006.xml
Sunday,1,080_2006.xml
Saturdays,1,080_2007.xml
Sundays,2,080_2007.xml
Sunday,1,080_2007.xml
Saturdays,1,080_2008.xml
Sundays,2,080_2008.xml
Sunday,1,080_2008.xml
Saturdays,1,080_2009.xml
Sundays,2,080_2009.xml
Sunday,1,080_2009.xml
Saturdays,1,080_2010.xml
Sundays,2,080_2010.xml
Sunday,1,080_2010.xml
Saturdays,1,080_2011.xml
Sundays,2,080_2011.xml
Sunday,1,080_2011.xml
Saturdays,1,080_2012.xml
Sundays,2,080_2012.xml
Sunday,1,080_2012.xml
Saturdays,1,080_2013.xml
Sundays,2,080_2013.xml
Sunday,1,080_2013.xml
Saturdays,1,080_2014.xml
Sundays,2,080_2014.xml
Sunday,1,080_2014.xml
Saturdays,1,080_2015.xml
Sundays,2,080_2015.xml
Sunday,1,080_2015.xml
Saturdays,1,080_2016.xml
Sundays,2,080_2016.xml
Sunday,1,080_2016.xml
Saturdays,1,080_2017.xml
Sundays,2,080_2017.xml
Sunday,1,080_2017.xml
Saturdays,1,080_2018.xml
Sundays,2,080_2018.xml
Sunday,1,080_2018.xml
Saturdays,1,080_2019.xml
Sundays,2,080_2019.xml
Sunday,1,080_2019.xml
Monday,1,100_1994.xml
Sunday,6,100_1994.xml
Monday,1,100_1995.xml
Sunday,6,100_1995.xml
Sunday,6,100_1996.xml
Sunday,6,100_1997.xml
Sunday,6,100_1998.xml
Sunday,6,100_1999.xml
Sunday,6,100_2000.xml
Sunday,6,100_2001.xml
Sunday,6,100_2002.xml
Sunday,6,100_2003.xml
Sunday,6,100_2004.xml
Sunday,6,100_2005.xml
Sunday,6,100_2006.xml
Sunday,6,100_2007.xml
Sunday,6,100_2008.xml
Sunday,6,100_2009.xml
Sunday,6,100_2010.xml
Sunday,6,100_2011.xml
Sunday,6,100_2012.xml
Sunday,6,100_2013.xml
Sunday,6,100_2014.xml
Sunday,6,100_2015.xml
Sunday,6,100_2016.xml
Sunday,6,100_2017.xml
Sunday,6,100_2018.xml
Sunday,6,100_2019.xml
Saturdays,4,120_1994.xml
Sundays,4,120_1994.xml
Saturday,4,120_1994.xml
Sunday,5,120_1994.xml
Saturdays,4,120_1995.xml
Sundays,4,120_1995.xml
Saturday,4,120_1995.xml
Sunday,5,120_1995.xml
Saturdays,4,120_1996.xml
Sundays,4,120_1996.xml
Saturday,4,120_1996.xml
Sunday,5,120_1996.xml
Saturdays,4,120_1997.xml
Sundays,4,120_1997.xml
Saturday,4,120_1997.xml
Sunday,5,120_1997.xml
Saturdays,4,120_1998.xml
Sundays,4,120_1998.xml
Saturday,4,120_1998.xml
Sunday,5,120_1998.xml
Saturdays,4,120_1999.xml
Sundays,4,120_1999.xml
Saturday,4,120_1999.xml
Sunday,5,120_1999.xml
Saturdays,4,120_2000.xml
Sundays,4,120_2000.xml
Saturday,4,120_2000.xml
Sunday,5,120_2000.xml
Saturdays,4,120_2001.xml
Sundays,4,120_2001.xml
Saturday,4,120_2001.xml
Sunday,5,120_2001.xml
Saturdays,4,120_2002.xml
Sundays,4,120_2002.xml
Saturday,4,120_2002.xml
Sunday,5,120_2002.xml
Saturdays,4,120_2003.xml
Sundays,4,120_2003.xml
Saturday,4,120_2003.xml
Sunday,5,120_2003.xml
Saturdays,4,120_2004.xml
Sundays,4,120_2004.xml
Saturday,4,120_2004.xml
Sunday,5,120_2004.xml
Saturdays,4,120_2005.xml
Sundays,4,120_2005.xml
Saturday,4,120_2005.xml
Sunday,5,120_2005.xml
Saturdays,4,120_2006.xml
Sundays,4,120_2006.xml
Saturday,4,120_2006.xml
